datetime,city,state,country,shape,duration (seconds),latitude,longitude
10/11/2012 21:01,phoenix,az,us,sphere,30,33.4483333,-112.0733333
10/11/2012 22:15,blue island,il,us,circle,45,41.6572222,-87.68
10/11/2013 01:00,saginaw,mi,us,chevron,4,43.4194444,-83.9508333
10/11/2013 06:13,ankeny,ia,us,circle,120,41.7297222,-93.6055556
10/11/2013 09:05,palm beach gardens,fl,us,light,15,26.8230556,-80.1388889
10/11/2013 16:35,kalamazoo,mi,us,fireball,600,42.2916667,-85.5872222
10/11/2013 19:00,lawrence,ks,us,unknown,240,38.9716667,-95.235
10/11/2013 19:50,essex junction,vt,us,light,60,44.4905556,-73.1113889
10/11/2013 20:00,cincinnati,oh,us,circle,300,39.1619444,-84.4569444
10/11/2013 20:00,cincinnati,oh,us,fireball,240,39.1619444,-84.4569444
10/11/2013 20:00,naples,fl,us,light,7200,26.1416667,-81.795
10/11/2013 20:15,cincinnati,oh,us,fireball,60,39.1619444,-84.4569444
10/11/2013 20:15,union,ky,us,fireball,300,38.9458333,-84.6805556
10/11/2013 20:20,hubbardston,ma,us,fireball,60,42.4736111,-72.0066667
10/11/2013 20:45,covington,ga,us,light,300,33.5966667,-83.8602778
10/11/2013 21:00,drexel,oh,us,sphere,180,39.7463889,-84.2866667
10/11/2013 21:00,fayetteville,ny,us,chevron,90,43.0297222,-76.0047222
10/11/2013 22:00,jupiter,fl,us,light,900,26.9338889,-80.0944444
10/11/2013 22:00,melbourne,fl,us,sphere,300,28.0833333,-80.6083333
10/11/2013 22:08,dresser,wi,us,sphere,60,45.3561111,-92.6333333
10/11/2013 22:10,lombard,il,us,formation,60,41.8800000,-88.0077778
10/11/2013 23:00,north canton,oh,us,fireball,10,40.8758333,-81.4025
10/11/2013 23:15,pinckney,mi,us,fireball,2,42.4566667,-83.9463889
10/1/1950 11:00,pikeville,ky,us,disk,600,37.4791667,-82.5188889
10/1/1952 12:00,kansas city,mo,us,disk,90,39.0997222,-94.5783333
10/1/1954 19:00,flatwoods,wv,us,circle,60,38.7230556,-80.65
10/1/1956 19:00,newport,nh,us,rectangle,300,43.3652778,-72.1738889
10/1/1957 20:30,martelle,ia,us,cigar,0,42.0216667,-91.3597222
10/1/1957 21:00,paterson,nj,us,disk,10,40.9166667,-74.1722222
10/1/1959 19:00,jacksonville,il,us,unknown,60,39.7338889,-90.2288889
10/1/1961 03:00,toledo,oh,us,sphere,180,41.6638889,-83.5552778
10/1/1961 03:30,tulsa,ok,us,disk,120,36.1538889,-95.9925
10/1/1961 19:00,nashville,tn,us,disk,1800,36.1658333,-86.7844444
10/1/1961 22:00,graham,nc,us,triangle,30,36.0688889,-79.4008333
10/1/1965 06:40,biloxi,ms,us,other,900,30.3958333,-88.8852778
10/1/1965 14:00,colonial heights,va,us,sphere,120,37.2438889,-77.4105556
10/1/1965 21:00,dushore,pa,us,disk,300,41.5241667,-76.4011111
10/1/1966 20:00,buffalo,ny,us,light,240,42.8863889,-78.8786111
10/1/1966 22:00,anacortes,wa,us,light,1200,48.5127778,-122.6113889
10/1/1966 22:30,anamosa,ia,us,unknown,60,42.1083333,-91.285
10/1/1966 23:00,corvallis,or,us,disk,120,44.5647222,-123.2608333
10/1/1967 02:00,chaffee,ny,us,sphere,600,42.5680556,-78.4791667
10/1/1967 13:00,greenville,il,us,circle,30,38.8922222,-89.4130556
10/1/1967 20:00,minneapolis,mn,us,disk,10,44.9800000,-93.2636111
10/1/1968 00:00,boston,ma,us,cigar,1200,42.3583333,-71.0602778
10/1/1968 20:00,kennebunkport,me,us,circle,600,43.3616667,-70.4772222
10/1/1969 16:00,san francisco,ca,us,oval,600,37.7750000,-122.4183333
10/1/1970 17:30,bentonville,ar,us,other,14400,36.3727778,-94.2086111
10/1/1970 19:00,tampa,fl,us,other,900,27.9472222,-82.4586111
10/1/1971 22:00,pasadena,ca,us,disk,180,34.1477778,-118.1436111
10/1/1972 01:00,potwin,ks,us,unknown,10800,37.9388889,-97.0194444
10/1/1972 04:00,denton,tx,us,unknown,600,33.2147222,-97.1327778
10/1/1972 20:00,mosheim,tx,us,disk,1800,31.6261111,-97.5997222
10/1/1972 23:00,monroe,wa,us,rectangle,900,47.8555556,-121.9697222
10/1/1972 24:00,sweet home,or,us,unknown,0,44.3977778,-122.735
10/1/1973 01:00,montezuma,in,us,sphere,900,39.7927778,-87.3708333
10/1/1973 15:00,virginia beach,va,us,disk,1800,36.8527778,-75.9783333
10/1/1973 20:00,bloomington,in,us,light,1200,39.1652778,-86.5263889
10/1/1973 21:30,beatty,nv,us,disk,7200,36.9086111,-116.7583333
10/1/1973 21:30,hixson,tn,us,oval,37800,35.1405556,-85.2327778
10/1/1973 22:45,valley city,oh,us,disk,300,41.2377778,-81.9316667
10/1/1974 01:00,denton,tx,us,unknown,600,33.2147222,-97.1327778
10/1/1974 18:00,weirton,wv,us,sphere,240,40.4188889,-80.5897222
10/1/1974 20:00,deerwood,mn,us,unknown,2,46.4736111,-93.8986111
10/1/1974 21:00,chester,nj,us,light,600,40.7841667,-74.6972222
10/1/1975 22:00,maricopa,az,us,changing,1200,33.0580556,-112.0469444
10/1/1976 07:00,hartville,oh,us,disk,120,40.9636111,-81.3313889
10/1/1976 19:00,fairport,ny,us,disk,600,43.0986111,-77.4422222
10/1/1976 21:00,thonotosassa,fl,us,disk,900,28.0611111,-82.3025
10/1/1977 19:00,fountain valley,ca,us,other,360,33.7091667,-117.9527778
10/1/1977 22:00,ferndale,ca,us,other,60,40.5763889,-124.2627778
10/1/1978 00:00,windsor,nc,us,cone,300,35.9983333,-76.9463889
10/1/1978 20:00,lecompte,la,us,disk,300,31.0944444,-92.4002778
10/1/1978 23:15,francesville,in,us,cylinder,900,40.9852778,-86.8794444
10/1/1979 16:00,lomita,ca,us,disk,1200,33.7922222,-118.3141667
10/1/1979 19:00,columbia,md,us,rectangle,120,39.2402778,-76.8397222
10/1/1979 21:00,buffalo,ny,us,light,10,42.8863889,-78.8786111
10/1/1979 21:00,olympia,wa,us,disk,7200,47.0380556,-122.8994444
10/1/1979 21:00,pittsburgh,pa,us,disk,300,40.4405556,-79.9961111
10/1/1979 23:00,cranbury,nj,us,light,240,40.3161111,-74.5141667
10/1/1980 01:30,fremont,ca,us,other,30,37.5483333,-121.9875
10/1/1980 20:00,mountainboro,al,us,fireball,20,34.1469444,-86.1305556
10/1/1980 21:00,shirleysburg,pa,us,formation,600,40.2977778,-77.8744444
10/1/1980 22:00,jersey city,nj,us,cigar,180,40.7280556,-74.0780556
10/1/1980 23:00,homer,la,us,disk,0,32.7916667,-93.0555556
10/1/1981 20:00,hesperia,mi,us,oval,2400,43.5688889,-86.0394444
10/1/1982 22:10,swartz creek,mi,us,fireball,240,42.9572222,-83.8305556
10/1/1983 20:00,ayer,ma,us,unknown,20,42.5611111,-71.5902778
10/1/1983 21:00,tarboro,nc,us,disk,180,35.8966667,-77.5361111
10/1/1984 01:00,waldport,or,us,light,600,44.4269444,-124.0675
10/1/1984 20:00,chatsworth,ca,us,light,45,34.2572222,-118.6002778
10/1/1984 21:00,acton,me,us,triangle,180,43.5341667,-70.9102778
10/1/1985 00:00,brandon,fl,us,triangle,900,27.9375000,-82.2861111
10/1/1985 05:30,holton,mi,us,light,240,43.4133333,-86.0794444
10/1/1985 05:30,monroe,nc,us,sphere,300,34.9852778,-80.5497222
10/1/1985 21:30,jefferson,oh,us,triangle,3600,41.7386111,-80.77
10/1/1985 22:45,lawrence,ks,us,sphere,300,38.9716667,-95.235
10/1/1986 01:00,klamath falls,or,us,circle,2700,42.2250000,-121.7805556
10/1/1986 22:00,wheeling,wv,us,light,10,40.0638889,-80.7211111
10/1/1987 21:00,alstead,nh,us,fireball,1800,43.1488889,-72.3611111
10/1/1987 23:00,louisburg,nc,us,triangle,180,36.0988889,-78.3013889
10/1/1989 16:00,mackay,id,us,disk,180,43.9147222,-113.6125
10/1/1989 20:00,jacksonville,il,us,circle,300,39.7338889,-90.2288889
10/1/1989 20:00,pawling,ny,us,oval,300,41.5619444,-73.6030556
10/1/1989 21:30,carmichael,ca,us,rectangle,10,38.6172222,-121.3272222
10/1/1989 21:30,orono,me,us,disk,20,44.8830556,-68.6725
10/1/1990 17:00,pateros,wa,us,oval,300,48.0511111,-119.9022222
10/1/1990 20:00,san pedro,ca,us,light,120,33.7358333,-118.2913889
10/1/1990 22:15,jamestown,ny,us,light,1200,42.0969444,-79.2355556
10/1/1991 14:45,easley,sc,us,other,900,34.8297222,-82.6016667
10/1/1991 17:00,wilmington,ca,us,circle,900,33.7800000,-118.2616667
10/1/1991 18:00,maryville,tn,us,cigar,300,35.7563889,-83.9705556
10/1/1991 18:30,little rock,ar,us,triangle,300,34.7463889,-92.2894444
10/1/1991 20:30,mckenzie,tn,us,disk,900,36.1325000,-88.5186111
10/1/1991 21:30,las vegas,nv,us,cigar,5,36.1750000,-115.1363889
10/1/1991 22:00,lafayette,ga,us,other,900,34.7047222,-85.2819444
10/1/1992 18:00,springfield,mo,us,egg,90,37.2152778,-93.2980556
10/1/1992 19:00,longview,tx,us,unknown,20,32.5005556,-94.7402778
10/1/1993 02:00,tempe,az,us,triangle,900,33.4147222,-111.9086111
10/1/1993 20:00,delaware,oh,us,light,7200,40.2986111,-83.0680556
10/1/1993 20:00,pryor,mt,us,light,1800,45.4297222,-108.5325
10/1/1994 11:30,pawnee,ok,us,triangle,1200,36.3377778,-96.8036111
10/1/1994 13:13,new york city,ny,us,disk,15,40.7141667,-74.0063889
10/1/1994 20:00,chicopee,ma,us,changing,300,42.1486111,-72.6083333
10/1/1994 20:00,santa barbara,ca,us,triangle,3,34.4208333,-119.6972222
10/1/1994 21:00,warsaw,mo,us,cigar,600,38.2430556,-93.3816667
10/1/1994 23:00,las vegas,nv,us,circle,5,36.1750000,-115.1363889
10/1/1994 23:30,fredericksburg,pa,us,disk,300,40.4436111,-76.4286111
10/1/1995 17:00,ashland,ky,us,disk,300,38.4783333,-82.6380556
10/1/1995 18:30,williamsburg,pa,us,rectangle,600,40.4619444,-78.2
10/1/1995 22:00,tinley park,il,us,other,20,41.5733333,-87.7844444
10/1/1995 22:00,wantagh,ny,us,triangle,60,40.6836111,-73.5105556
10/1/1995 23:00,dover,nh,us,triangle,600,43.1977778,-70.8741667
10/1/1996 05:30,bainbridge,oh,us,triangle,180,39.2275000,-83.2705556
10/1/1996 17:00,cupertino,ca,us,sphere,600,37.3230556,-122.0311111
10/1/1996 18:00,safford,az,us,sphere,30,32.8338889,-109.7069444
10/1/1996 22:30,the woodlands,tx,us,fireball,180,30.1577778,-95.4891667
10/1/1997 00:00,bemidji,mn,us,triangle,600,47.4736111,-94.88
10/1/1997 01:20,garland,tx,us,rectangle,40,32.9125000,-96.6386111
10/1/1997 03:00,jefferson,ny,us,other,300,42.4811111,-74.6108333
10/1/1997 09:00,charlotte,nc,us,cigar,120,35.2269444,-80.8433333
10/1/1997 19:00,green bay,wi,us,light,1200,44.5191667,-88.0197222
10/1/1997 19:00,pelzer,sc,us,triangle,180,34.6422222,-82.4561111
10/1/1997 21:00,hyannis,ma,us,triangle,60,41.6527778,-70.2833333
10/1/1997 21:30,bourbonnais,il,us,triangle,60,41.1416667,-87.875
10/1/1997 21:30,oakland,or,us,light,60,43.4222222,-123.2972222
10/1/1997 21:55,martinsville,va,us,other,300,36.6913889,-79.8727778
10/1/1997 22:00,summerville,sc,us,triangle,1200,33.0183333,-80.1758333
10/1/1997 23:15,lakeland,fl,us,light,60,28.0391667,-81.95
10/1/1998 00:00,logan,ut,us,triangle,120,41.7355556,-111.8336111
10/1/1998 00:10,portland,or,us,light,5,45.5236111,-122.675
10/1/1998 01:30,st. paul,or,us,fireball,5,45.2113889,-122.9755556
10/1/1998 02:00,nisqually,wa,us,disk,180,47.0566667,-122.7
10/1/1998 04:30,rio rancho,nm,us,fireball,120,35.2333333,-106.6638889
10/1/1998 05:30,bayfield,co,us,light,1800,37.2255556,-107.5975
10/1/1998 10:00,san francisco,ca,us,sphere,420,37.7750000,-122.4183333
10/1/1998 13:30,elgin,il,us,disk,1200,42.0372222,-88.2811111
10/1/1998 16:00,del mar,ca,us,fireball,4,32.9594444,-117.2644444
10/1/1998 18:56,manchester,nh,us,oval,120,42.9955556,-71.4552778
10/1/1998 21:00,clarinda,ia,us,triangle,60,40.7419444,-95.0380556
10/1/1998 21:15,ipava,il,us,triangle,900,40.3513889,-90.3244444
10/1/1998 22:30,moundsville,wv,us,triangle,0.0,39.9202778,-80.7433333
10/1/1998 23:10,mosinee,wi,us,other,300,44.7930556,-89.7030556
10/1/1999 00:30,san antonio,tx,us,fireball,30,29.4238889,-98.4933333
10/1/1999 01:00,oak brook,il,us,light,60,41.8327778,-87.9288889
10/1/1999 04:00,portland,or,us,light,25,45.5236111,-122.675
10/1/1999 04:40,elyria,oh,us,triangle,300,41.3683333,-82.1077778
10/1/1999 18:12,norman,ok,us,cigar,120,35.2225000,-97.4391667
10/1/1999 19:00,las vegas,nv,us,light,15,36.1750000,-115.1363889
10/1/1999 20:00,miami,fl,us,unknown,25,25.7738889,-80.1938889
10/1/1999 22:05,independence,mo,us,chevron,15,39.0911111,-94.4152778
10/1/2000 01:00,vaughn,wa,us,formation,540,47.3444444,-122.7619444
10/1/2000 01:30,sturgis,mi,us,disk,600,41.7991667,-85.4191667
10/1/2000 14:00,madera,ca,us,light,120,36.9613889,-120.0597222
10/1/2000 18:00,stockton,ca,us,sphere,180,37.9577778,-121.2897222
10/1/2000 19:40,chandler,az,us,cigar,20,33.3061111,-111.8405556
10/1/2000 20:00,belmont,ca,us,unknown,15,37.5202778,-122.2747222
10/1/2000 20:00,prineville,or,us,unknown,3600,44.3000000,-120.8333333
10/1/2000 20:00,wheaton,md,us,triangle,300,39.0397222,-77.0555556
10/1/2000 20:45,albuquerque,nm,us,triangle,0,35.0844444,-106.6505556
10/1/2000 21:00,orange park,fl,us,other,10,30.1658333,-81.7066667
10/1/2000 21:30,colorado springs,co,us,light,300,38.8338889,-104.8208333
10/1/2000 21:30,maryville,mo,us,light,30,40.3461111,-94.8722222
10/1/2000 22:00,jackson,tn,us,triangle,120,35.6144444,-88.8138889
10/1/2000 23:15,jones beach,ny,us,diamond,900,42.9047222,-76.3944444
10/1/2001 19:00,kansas city,mo,us,light,900,39.0997222,-94.5783333
10/1/2001 20:30,houghton lake,mi,us,triangle,300,44.3147222,-84.7647222
10/1/2001 20:35,greene,me,us,oval,10,44.1897222,-70.1408333
10/1/2001 21:00,lafayette,ny,us,changing,180,42.8922222,-76.1055556
10/1/2001 22:00,lynden,wa,us,light,30,48.9466667,-122.4508333
10/1/2001 22:30,albany,ny,us,flash,2,42.6525000,-73.7566667
10/1/2002 00:30,courtland,va,us,circle,1,36.7161111,-77.0683333
10/1/2002 02:00,nebraska city,ne,us,teardrop,0,40.6766667,-95.8588889
10/1/2002 03:00,oakland,ca,us,oval,420,37.8044444,-122.2697222
10/1/2002 05:30,everson,wa,us,other,5,48.9202778,-122.3413889
10/1/2002 05:30,port townsend,wa,us,fireball,10,48.1172222,-122.7591667
10/1/2002 05:30,snohomish,wa,us,sphere,3,47.9130556,-122.0969444
10/1/2002 05:30,sumner,wa,us,circle,330,47.2033333,-122.2391667
10/1/2002 05:35,pueblo,co,us,triangle,15,38.2544444,-104.6086111
10/1/2002 05:35,seattle,wa,us,unknown,1,47.6063889,-122.3308333
10/1/2002 05:42,seattle,wa,us,teardrop,3,47.6063889,-122.3308333
10/1/2002 05:43,seattle,wa,us,other,2,47.6063889,-122.3308333
10/1/2002 05:45,kent,wa,us,unknown,10,47.3811111,-122.2336111
10/1/2002 05:45,lynnwood,wa,us,fireball,5,47.8211111,-122.3138889
10/1/2002 05:45,rainier,wa,us,light,240,46.8883333,-122.6872222
10/1/2002 06:30,monroe,wi,us,light,1200,42.6011111,-89.6383333
10/1/2002 07:30,kingston,ny,us,cigar,600,41.9269444,-73.9977778
10/1/2002 09:00,germantown,md,us,cigar,180,39.1730556,-77.2719444
10/1/2002 14:00,winslow,az,us,other,1800,35.0241667,-110.6966667
10/1/2002 15:00,athol,id,us,teardrop,300,47.9480556,-116.7069444
10/1/2002 16:00,grants,nm,us,fireball,10,35.1472222,-107.8508333
10/1/2002 17:56,port hadlock,wa,us,fireball,5,48.0319444,-122.7569444
10/1/2002 18:00,orlando,fl,us,other,4,28.5380556,-81.3794444
10/1/2002 20:30,castro valley,ca,us,other,1200,37.6941667,-122.0852778
10/1/2002 22:00,edmonds,wa,us,unknown,60,47.8108333,-122.3761111
10/1/2002 22:30,riverton,ut,us,unknown,120,40.5219444,-111.9383333
10/1/2002 23:20,new york city,ny,us,changing,180,40.7141667,-74.0063889
10/1/2003 00:00,saco,me,us,circle,120,43.5008333,-70.4433333
10/1/2003 00:20,redmond,wa,us,light,2,47.6741667,-122.1202778
10/1/2003 16:00,hartland,mi,us,unknown,120,42.6566667,-83.7530556
10/1/2003 18:00,kennesaw,ga,us,triangle,0,34.0233333,-84.6155556
10/1/2003 20:05,san diego,ca,us,unknown,240,32.7152778,-117.1563889
10/1/2003 21:00,bellevue,wa,us,light,10,47.6105556,-122.1994444
10/1/2003 21:00,rye,co,us,sphere,2,37.9236111,-104.9297222
10/1/2003 21:30,oologah,ok,us,other,600,36.4469444,-95.7080556
10/1/2003 22:00,granville,ma,us,circle,5,42.0666667,-72.8619444
10/1/2003 23:00,circleville,oh,us,light,600,39.6005556,-82.9461111
10/1/2004 04:32,mt. morris,ny,us,circle,0,42.7255556,-77.8744444
10/1/2004 16:00,eureka,ca,us,unknown,720,40.8022222,-124.1625
10/1/2004 20:00,albuquerque,nm,us,oval,3600,35.0844444,-106.6505556
10/1/2004 20:27,richmond,va,us,triangle,300,37.5536111,-77.4605556
10/1/2004 20:50,tucson,az,us,unknown,1,32.2216667,-110.9258333
10/1/2004 23:00,sidney,mi,us,sphere,14400,43.2500000,-85.1330556
10/1/2005 00:00,harrisburg,mo,us,light,2400,39.1269000,-92.4399
10/1/2005 00:00,oak forest,il,us,circle,3600,41.6027778,-87.7438889
10/1/2005 00:30,oak forest,il,us,light,3600,41.6027778,-87.7438889
10/1/2005 00:40,orland park,il,us,diamond,2700,41.6302778,-87.8538889
10/1/2005 00:53,tinley park,il,us,circle,1200,41.5733333,-87.7844444
10/1/2005 00:57,orland park,il,us,light,420,41.6302778,-87.8538889
10/1/2005 00:57,orland park,il,us,light,6,41.6302778,-87.8538889
10/1/2005 01:00,midlothian,il,us,light,1500,41.6252778,-87.7175
10/1/2005 01:00,oak forest,il,us,changing,600,41.6027778,-87.7438889
10/1/2005 01:00,oak forest,il,us,light,600,41.6027778,-87.7438889
10/1/2005 01:00,tinley park,il,us,circle,600,41.5733333,-87.7844444
10/1/2005 01:00,tinley park,il,us,circle,600,41.5733333,-87.7844444
10/1/2005 01:00,tinley park,il,us,formation,1200,41.5733333,-87.7844444
10/1/2005 01:00,tinley park,il,us,triangle,0,41.5733333,-87.7844444
10/1/2005 01:00,tinley park,il,us,triangle,1800,41.5733333,-87.7844444
10/1/2005 01:00,tinley park,il,us,triangle,900,41.5733333,-87.7844444
10/1/2005 01:03,oak forest,il,us,light,1200,41.6027778,-87.7438889
10/1/2005 01:08,evergreen park,il,us,light,480,41.7205556,-87.7016667
10/1/2005 01:10,alsip,il,us,light,480,41.6688889,-87.7386111
10/1/2005 01:10,crestwood,il,us,light,300,41.6611111,-87.7525
10/1/2005 01:10,cuyahoga falls,oh,us,other,7,41.1338889,-81.4847222
10/1/2005 01:10,hillside,il,us,changing,7,41.8777778,-87.9027778
10/1/2005 01:10,manhattan,il,us,triangle,10,41.4225000,-87.9858333
10/1/2005 01:10,oak forest,il,us,cylinder,7200,41.6027778,-87.7438889
10/1/2005 01:10,oak forest,il,us,light,1800,41.6027778,-87.7438889
10/1/2005 01:10,oak forest,il,us,unknown,60,41.6027778,-87.7438889
10/1/2005 03:00,posen,il,us,light,1200,41.6316667,-87.6813889
10/1/2005 06:30,greenup,ky,us,circle,30,38.5730556,-82.8302778
10/1/2005 08:22,homestead,fl,us,light,300,25.4683333,-80.4777778
10/1/2005 09:30,albuquerque,nm,us,disk,600,35.0844444,-106.6505556
10/1/2005 12:00,lake worth,fl,us,sphere,180,26.6155556,-80.0572222
10/1/2005 15:00,phoenix,az,us,oval,180,33.4483333,-112.0733333
10/1/2005 17:00,los angeles,ca,us,formation,1500,34.0522222,-118.2427778
10/1/2005 18:00,west palm beach,fl,us,teardrop,60,26.7052778,-80.0366667
10/1/2005 19:58,rogers,mn,us,triangle,1020,45.1888889,-93.5527778
10/1/2005 20:05,liberty hill,tx,us,light,900,30.6647222,-97.9222222
10/1/2005 20:05,san jose,ca,us,chevron,600,37.3394444,-121.8938889
10/1/2005 20:30,napa,ca,us,unknown,1200,38.2972222,-122.2844444
10/1/2005 21:30,laurelville,oh,us,unknown,300,39.4733333,-82.7394444
10/1/2005 21:30,oklahoma city,ok,us,light,2700,35.4675000,-97.5161111
10/1/2005 22:00,central lake,mi,us,unknown,1500,45.0700000,-85.2644444
10/1/2005 23:00,tinley park,il,us,light,120,41.5733333,-87.7844444
10/1/2006 01:00,jones,mi,us,oval,5,41.9025000,-85.7994444
10/1/2006 01:00,rio rancho,nm,us,oval,3,35.2333333,-106.6638889
10/1/2006 01:30,irving,tx,us,circle,2,32.8138889,-96.9486111
10/1/2006 02:20,montebello,ca,us,other,300,34.0094444,-118.1044444
10/1/2006 14:00,mt. pleasant,sc,us,circle,240,32.7938889,-79.8627778
10/1/2006 14:00,plainfield,il,us,oval,300,41.6269444,-88.2038889
10/1/2006 15:05,thompson,mo,us,cigar,3600,39.1886111,-91.9827778
10/1/2006 17:00,algona,ia,us,unknown,3600,43.0700000,-94.2327778
10/1/2006 17:00,onion creek,wa,us,chevron,60,48.7838889,-117.8105556
10/1/2006 19:20,monkton,md,us,oval,480,39.5786111,-76.6158333
10/1/2006 19:45,las vegas,nv,us,fireball,600,36.1750000,-115.1363889
10/1/2006 20:18,fall city,wa,us,fireball,2,47.5675000,-121.8875
10/1/2006 20:19,orchards,wa,us,fireball,1,45.6666667,-122.5597222
10/1/2006 20:24,pullman,wa,us,circle,1,46.7313889,-117.1786111
10/1/2006 20:34,seattle,wa,us,teardrop,12,47.6063889,-122.3308333
10/1/2006 21:00,orchard park,ny,us,unknown,37800,42.7675000,-78.7441667
10/1/2006 21:00,seattle,wa,us,light,20,47.6063889,-122.3308333
10/1/2006 21:15,roseville,ca,us,sphere,600,38.7522222,-121.2869444
10/1/2006 22:00,santa fe,nm,us,fireball,20,35.6869444,-105.9372222
10/1/2006 22:18,winslow,az,us,fireball,15,35.0241667,-110.6966667
10/1/2006 23:00,glorieta,nm,us,changing,2,35.5830556,-105.7694444
10/1/2006 23:00,silver city,nm,us,light,180,32.7700000,-108.2797222
10/1/2006 23:00,wide ruins,az,us,cylinder,120,35.4194444,-109.4958333
10/1/2006 23:15,boulder,co,us,oval,30,40.0150000,-105.27
10/1/2006 23:15,canon city,co,us,light,240,38.4000000,-105.2166667
10/1/2006 23:15,denver,co,us,circle,30,39.7391667,-104.9841667
10/1/2006 23:15,fairplay,co,us,unknown,30,39.2247222,-106.0013889
10/1/2006 23:15,hartsel,co,us,fireball,60,39.0216667,-105.7952778
10/1/2006 23:15,mccoy,co,us,light,75,39.9161111,-106.725
10/1/2006 23:15,pueblo west,co,us,sphere,10,38.3500000,-104.7222222
10/1/2006 23:15,santa fe,nm,us,light,45,35.6869444,-105.9372222
10/1/2006 23:15,taos,nm,us,formation,150,36.4072222,-105.5725
10/1/2006 23:17,cascade,co,us,circle,15,38.8966667,-104.9716667
10/1/2006 23:20,cripple creek,co,us,fireball,15,38.7466667,-105.1777778
10/1/2006 23:20,raton,nm,us,formation,30,36.9033333,-104.4386111
10/1/2006 23:20,raton,nm,us,formation,60,36.9033333,-104.4386111
10/1/2006 23:20,sedalia,co,us,formation,30,39.4369444,-104.9591667
10/1/2006 23:20,silverthorne,co,us,light,10,39.6375000,-106.0613889
10/1/2006 23:27,monument,co,us,other,10,39.0916667,-104.8722222
10/1/2006 23:30,pueblo west,co,us,light,300,38.3500000,-104.7222222
10/1/2006 23:32,farmington,nm,us,light,14,36.7280556,-108.2180556
10/1/2006 23:40,san antonio,nm,us,circle,20,33.9177778,-106.8652778
10/1/2007 00:00,escondido,ca,us,diamond,120,33.1191667,-117.0855556
10/1/2007 00:00,los angeles,ca,us,flash,900,34.0522222,-118.2427778
